,emotion,plutchik,selection0,selection1,label
10229,"['amused', 'humored']","{'joy': 2, 'trust': 1, 'fear': 0, 'surprise': 1, 'sadness': 0, 'disgust': 0, 'anger': 0, 'anticipation': 1}","He remembered his dad said that worms like dark, damp spots.","When it came out, the waffle was shaped like Texas.",1
10230,"['none', 'disengaged', 'tired', 'drained']","{'joy': 0, 'trust': 0, 'fear': 0, 'surprise': 0, 'sadness': 1, 'disgust': 1, 'anger': 1, 'anticipation': 0}",Bill was tired of working for a corporation.,She kept buying them and taking them back.,0
10231,"['foodie', 'AFFECTIONATE', 'proud', 'happy', 'yearning', 'sad', 'poignant', 'surprise', 'none']","{'joy': 1, 'trust': 2, 'fear': 0, 'surprise': 1, 'sadness': 0, 'disgust': 0, 'anger': 0, 'anticipation': 1}",They dog's rarely barked at or jumped at her grandma.,"Meagan admitted the spaghetti was great, and tasted like their mom's.",1
10232,['none'],"{'joy': 0, 'trust': 0, 'fear': 0, 'surprise': 0, 'sadness': 0, 'disgust': 0, 'anger': 0, 'anticipation': 0}","He despaired, but then had a new idea.",The police were called to the scene of a domestic robbery.,0
10233,"['agitated', 'upset', 'annoyed', 'none']","{'joy': 0, 'trust': 0, 'fear': 0, 'surprise': 0, 'sadness': 0, 'disgust': 1, 'anger': 1, 'anticipation': 0}",His neighbors complained to him about the noise.,He managed to steal the hat before leaving.,0
10234,"['frustrated', 'disappointed', 'stupid']","{'joy': 0, 'trust': 0, 'fear': 1, 'surprise': 1, 'sadness': 1, 'disgust': 1, 'anger': 1, 'anticipation': 0}",Now I am a renter because I was evicted from my home.,He then realized it was much too big for the kitchen cupboards.,1
10235,"['none', 'surprised', 'excited', 'sly']","{'joy': 1, 'trust': 1, 'fear': 0, 'surprise': 1, 'sadness': 0, 'disgust': 0, 'anger': 0, 'anticipation': 1}",She bought another rabbit and waited.,He saw his parents packaging up presents.,1
10236,"['competitive', 'very sad', 'Sneaky', 'upset', 'anxious']","{'joy': 1, 'trust': 0, 'fear': 0, 'surprise': 1, 'sadness': 0, 'disgust': 1, 'anger': 0, 'anticipation': 0}",Cindy awoke in panic when she realized that she was late for work.,Joe gasped as he took in a deep breath.,1
10237,"['none', 'impatient', 'anrgy', 'upset', 'relieved', 'hungry', 'annoyed']","{'joy': 0, 'trust': 0, 'fear': 0, 'surprise': 0, 'sadness': 1, 'disgust': 1, 'anger': 1, 'anticipation': 1}",Milly waited fifteen minutes and finally the guest showed up.,A couple weeks later I was coming from my house.,0
10238,"['frustrated', 'aggravated', 'upset']","{'joy': 0, 'trust': 0, 'fear': 0, 'surprise': 2, 'sadness': 2, 'disgust': 0, 'anger': 1, 'anticipation': 2}","Tina didn't like coffee, except for when her grandfather made it.",Sean's dishwasher wasn't working.,1
10239,"['excited', 'HAPPY']","{'joy': 2, 'trust': 2, 'fear': 1, 'surprise': 1, 'sadness': 0, 'disgust': 0, 'anger': 0, 'anticipation': 2}",He walked out into the woods.,Carl wanted a motorcycle.,0
10240,"['nostaligic', 'hopeful.', 'future oriented']","{'joy': 1, 'trust': 0, 'fear': 0, 'surprise': 0, 'sadness': 0, 'disgust': 0, 'anger': 0, 'anticipation': 3}",Eventually his girlfriend controlled the playlists more.,He spent his whole childhood saying that!,1
10241,"['Angry', 'sad', 'shocked', 'none']","{'joy': 0, 'trust': 0, 'fear': 0, 'surprise': 1, 'sadness': 1, 'disgust': 1, 'anger': 1, 'anticipation': 0}",The air in my house is now cleaner.,He cheated on her while she was away in college.,1
10242,"['jipped', 'anonymous', 'worried', 'very happy', 'safe', 'secretive']","{'joy': 1, 'trust': 0, 'fear': 1, 'surprise': 2, 'sadness': 0, 'disgust': 0, 'anger': 0, 'anticipation': 1}",They allow the man to remain anonymous because he is from Iraq.,Sophie and her family were soon found by ICE and deported.,0
10243,"['glad', 'relaxed', 'calm', 'none', 'DELIGHTFUL', 'included']","{'joy': 1, 'trust': 0, 'fear': 0, 'surprise': 0, 'sadness': 0, 'disgust': 0, 'anger': 0, 'anticipation': 0}",I went on Skype to talk to my gaming friends.,We were able to raise $20-30 dollars for the day.,0
10244,"['none', 'hesitant', 'nervous', 'ambivalent']","{'joy': 0, 'trust': 0, 'fear': 1, 'surprise': 1, 'sadness': 0, 'disgust': 0, 'anger': 0, 'anticipation': 2}",Martin was planning on getting his first tattoo but was scared.,She saw a hurt bird near the bottom of a tree.,0
10245,['hungry'],"{'joy': 0, 'trust': 0, 'fear': 0, 'surprise': 0, 'sadness': 0, 'disgust': 0, 'anger': 0, 'anticipation': 2}",Andy was craving some cereal.,Anna presented her project at the fair.,0
10246,"['none', 'satisfied', 'accomplished', 'happy']","{'joy': 2, 'trust': 2, 'fear': 0, 'surprise': 2, 'sadness': 0, 'disgust': 0, 'anger': 0, 'anticipation': 1}","Once the artist was done, Martin looked in the mirror and liked it.","Bobby is at the amusement park, but is terrified of roller coasters.",0
10247,"['none', 'Curiosity', 'tension', 'unhappy', 'anger', 'annoyed']","{'joy': 0, 'trust': 0, 'fear': 0, 'surprise': 0, 'sadness': 0, 'disgust': 0, 'anger': 0, 'anticipation': 1}",Mary looked all all over for the loud noise.,His daughter was allergic to the dog.,0
10248,['none'],"{'joy': 0, 'trust': 0, 'fear': 0, 'surprise': 0, 'sadness': 0, 'disgust': 0, 'anger': 0, 'anticipation': 0}",She flew in an airplane and was driven to the studio.,The sun rose yellow-gold over the snow-covered Colorado mountains.,1
10249,"['sad', 'outdated']","{'joy': 0, 'trust': 0, 'fear': 2, 'surprise': 0, 'sadness': 2, 'disgust': 0, 'anger': 1, 'anticipation': 0}","One day, Mason decided he was too old to keep performing.","When he came to pick me up, I went with him sight unseen.",0
10250,"['frustrated', 'upset', 'none']","{'joy': 0, 'trust': 0, 'fear': 0, 'surprise': 0, 'sadness': 2, 'disgust': 1, 'anger': 1, 'anticipation': 0}",We were not supposed to leave once we got there.,I decided to just give up.,1
10251,"['too satisfied and lazy', 'Stuffed', 'satiated', 'none']","{'joy': 1, 'trust': 1, 'fear': 0, 'surprise': 1, 'sadness': 0, 'disgust': 0, 'anger': 0, 'anticipation': 1}",He ended up doing an excellent job and received a $2 raise.,The kids were too full from nuggets to eat!,1
10252,"['Awkward', 'confident', 'happy', 'none', 'annoyed', 'mad', 'creeped out']","{'joy': 0, 'trust': 0, 'fear': 0, 'surprise': 0, 'sadness': 0, 'disgust': 0, 'anger': 0, 'anticipation': 1}",I just smiled and kept dancing and singing along.,I am almost ready to spread the seed.,0
10253,"['none', 'rivaled', 'Defeated']","{'joy': 0, 'trust': 0, 'fear': 0, 'surprise': 0, 'sadness': 0, 'disgust': 0, 'anger': 0, 'anticipation': 0}","Eventually, another friend showed up with a faster car.",Oliver spent the afternoon playing outside.,0
10254,"['none', 'pride', 'powerful.', 'powerful']","{'joy': 0, 'trust': 0, 'fear': 0, 'surprise': 0, 'sadness': 0, 'disgust': 0, 'anger': 0, 'anticipation': 0}",It conjured up memories of Autumn fun - and Halloween!,Ben was a big bully.,1
10255,"['happy', 'relieved', 'dependable', 'proud', 'needed']","{'joy': 2, 'trust': 1, 'fear': 0, 'surprise': 0, 'sadness': 0, 'disgust': 0, 'anger': 0, 'anticipation': 1}",The repairman arrived within an hour.,Bea begged her mom for a puppy.,0
10256,"['lonely', 'Terrible', 'disappointed', 'Excited about their  hidden plan', 'none']","{'joy': 0, 'trust': 0, 'fear': 1, 'surprise': 1, 'sadness': 1, 'disgust': 1, 'anger': 0, 'anticipation': 1}",I was in gymnastics.,None of her friends had mentioned any plans.,1
10257,"['nervous', 'proud', 'content', 'eager']","{'joy': 0, 'trust': 1, 'fear': 1, 'surprise': 1, 'sadness': 0, 'disgust': 0, 'anger': 0, 'anticipation': 2}",When I got back to the car I saw it had a flat tire.,His boss called him into her office.,1
10258,"['irritated', 'upset', 'angry', 'fearful', 'anger', 'none']","{'joy': 0, 'trust': 0, 'fear': 1, 'surprise': 0, 'sadness': 0, 'disgust': 0, 'anger': 2, 'anticipation': 0}",They let him know they couldn't perform.,Bob was very upset.,1
10259,['none'],"{'joy': 0, 'trust': 0, 'fear': 0, 'surprise': 0, 'sadness': 0, 'disgust': 0, 'anger': 0, 'anticipation': 0}",So Sam decided to quit playing tennis prematurely.,The tree fell over on the bridge into town.,1
10260,"['Relieved', 'accomplished', 'at ease.', 'thankful', 'trusting', 'happy', 'safe']","{'joy': 2, 'trust': 2, 'fear': 0, 'surprise': 0, 'sadness': 0, 'disgust': 0, 'anger': 0, 'anticipation': 1}",It hit our brick fireplace and broke.,I installed a chest of drawers under each bed.,1
10261,"['exhausted', 'sluggish']","{'joy': 0, 'trust': 0, 'fear': 0, 'surprise': 0, 'sadness': 1, 'disgust': 0, 'anger': 0, 'anticipation': 0}",Tom was unsure how he felt about it.,She was so tired that she didn't want to get up.,1
10262,"['none', 'Outcasted', 'Upset', 'awkward']","{'joy': 0, 'trust': 0, 'fear': 1, 'surprise': 0, 'sadness': 1, 'disgust': 0, 'anger': 1, 'anticipation': 0}",I do not know who was playing.,"Sandy did not want to be laughed at, so she stayed home.",1
10263,"['happy', 'very happy', 'eager', 'none']","{'joy': 1, 'trust': 1, 'fear': 0, 'surprise': 0, 'sadness': 0, 'disgust': 0, 'anger': 0, 'anticipation': 1}",It was a good forty bucks more for the longer one.,Amber was excited for her upcoming high school prom,1
10264,"['HAPPY', 'positive']","{'joy': 2, 'trust': 2, 'fear': 1, 'surprise': 2, 'sadness': 1, 'disgust': 1, 'anger': 1, 'anticipation': 2}",But Yoshio was very wrong-the console was insanely expensive!,Childhood images and old friends flashed before his eyes.,0
10265,"['none', 'sad', 'disappointed']","{'joy': 0, 'trust': 0, 'fear': 0, 'surprise': 1, 'sadness': 2, 'disgust': 0, 'anger': 1, 'anticipation': 0}",He got hired for a job.,Tay lost the race after all.,1
10266,"['discouraged', 'Excited', 'awkward', 'sorry', 'humored', 'Agitated', 'disappointed.', 'Sad', 'Dejected', 'disappointed', 'silly', 'confuse', 'none']","{'joy': 0, 'trust': 0, 'fear': 0, 'surprise': 1, 'sadness': 1, 'disgust': 1, 'anger': 1, 'anticipation': 0}","They didn't mind dressing like their dates, but not like each other.",He went flying out of the window.,0
10267,"['interested', 'excited', 'determined']","{'joy': 2, 'trust': 1, 'fear': 0, 'surprise': 1, 'sadness': 0, 'disgust': 0, 'anger': 0, 'anticipation': 2}","We did not feed her, as we did not think the batter was good for her.",She decided to take a snowboarding lesson at the mountain.,1
10268,"['none', 'justified', 'inspired', 'absorbed', 'powerful']","{'joy': 0, 'trust': 0, 'fear': 0, 'surprise': 0, 'sadness': 0, 'disgust': 0, 'anger': 0, 'anticipation': 1}",Then she saw that some kids in her class couldn't afford lunch at all.,He was determined to solve the crime.,1
10269,"['none', 'eager', 'happy']","{'joy': 1, 'trust': 0, 'fear': 0, 'surprise': 0, 'sadness': 0, 'disgust': 0, 'anger': 0, 'anticipation': 0}",Conan was a bright red headed man.,"As she slipped in, she smiled and took a deep breath.",0
10270,"['excited', 'renewed', 'happy', 'none']","{'joy': 1, 'trust': 0, 'fear': 0, 'surprise': 0, 'sadness': 0, 'disgust': 0, 'anger': 0, 'anticipation': 0}",It was empty.,We decided to get a new dog.,1
10271,"['excited', 'glad', 'nervous', 'happy', 'intrigued', 'none']","{'joy': 2, 'trust': 1, 'fear': 0, 'surprise': 1, 'sadness': 0, 'disgust': 0, 'anger': 0, 'anticipation': 2}",Now Jasper has nice warm hands when he drives to work.,Jin was excited for this cultural experience.,1
10272,['none'],"{'joy': 0, 'trust': 0, 'fear': 0, 'surprise': 0, 'sadness': 0, 'disgust': 0, 'anger': 0, 'anticipation': 0}",My friend talked me into playing it even though I was ready to go home.,Two men volunteered for the mission.,1
10273,['none'],"{'joy': 0, 'trust': 0, 'fear': 0, 'surprise': 0, 'sadness': 0, 'disgust': 0, 'anger': 0, 'anticipation': 0}","Nana chased her down, caught her, and tickled her until she laughed.",Nadia decided to visit a dealership.,1
10274,"['happy', 'excited', 'possessive', 'none']","{'joy': 2, 'trust': 0, 'fear': 0, 'surprise': 0, 'sadness': 0, 'disgust': 0, 'anger': 0, 'anticipation': 0}",Little Owen loved playing with his soccer ball.,But he knew it would be worse without money.,0
10275,"['Depressed', 'sad', 'depressed', 'none']","{'joy': 0, 'trust': 0, 'fear': 1, 'surprise': 0, 'sadness': 1, 'disgust': 0, 'anger': 0, 'anticipation': 0}",Jane wondered if she had made a mistake moving away from her friends.,We drove for several hours.,0
10276,['none'],"{'joy': 0, 'trust': 0, 'fear': 0, 'surprise': 0, 'sadness': 0, 'disgust': 0, 'anger': 0, 'anticipation': 0}",Tony needed to buy his grandma a birthday present.,Liz was really good at singing.,1
10277,"['tired', 'proud', 'concerned', 'excited', 'happy']","{'joy': 2, 'trust': 1, 'fear': 0, 'surprise': 1, 'sadness': 0, 'disgust': 0, 'anger': 0, 'anticipation': 1}",She took him to the mall to get new shoes.,We decided to order some pizza.,0
10278,['none'],"{'joy': 0, 'trust': 0, 'fear': 0, 'surprise': 0, 'sadness': 0, 'disgust': 0, 'anger': 0, 'anticipation': 0}",The green peppers over the chicken got melted on by the cheese.,She wondered what to do.,1
10279,"['none', 'bored', 'great']","{'joy': 0, 'trust': 0, 'fear': 0, 'surprise': 0, 'sadness': 0, 'disgust': 0, 'anger': 0, 'anticipation': 1}",Allie got rather upset.,Scott was attending the annual awards ceremony at his workplace.,1
10280,"['exhausted', 'tired', 'happy', 'anticipation']","{'joy': 1, 'trust': 0, 'fear': 0, 'surprise': 0, 'sadness': 1, 'disgust': 1, 'anger': 1, 'anticipation': 2}",It was exceptionally hot outside.,"After his first day at work wearing his new shoes, Jasper felt great.",0
10281,"['happy', 'nervous', 'self-assured', 'none']","{'joy': 2, 'trust': 1, 'fear': 0, 'surprise': 0, 'sadness': 0, 'disgust': 0, 'anger': 0, 'anticipation': 0}",Jake was a proud to be there with Jill when his daughter was born.,She started off on a good path.,1
10282,"['forgetful', 'sorry', 'horrified']","{'joy': 0, 'trust': 0, 'fear': 2, 'surprise': 2, 'sadness': 1, 'disgust': 1, 'anger': 1, 'anticipation': 0}",She walked away and forgot and the bathroom flooded!,I caught the wave and felt on top of the world.,0
10283,"['Determined', 'Motivated', 'resolute', 'accomplished']","{'joy': 1, 'trust': 0, 'fear': 0, 'surprise': 0, 'sadness': 0, 'disgust': 0, 'anger': 0, 'anticipation': 1}",She kept her routine everyday.,Tom had to cancel the presentation.,0
10284,"['none', 'invigorated', 'pleasant', 'content', 'Relaxed', 'Enjoying the weather', 'anticipatory', 'happy', 'calm']","{'joy': 1, 'trust': 0, 'fear': 0, 'surprise': 0, 'sadness': 0, 'disgust': 0, 'anger': 0, 'anticipation': 0}",Gina and Lisa were walking to the Park.,The pain was unbearable.,0
10285,"['proud', 'dedicated']","{'joy': 2, 'trust': 2, 'fear': 0, 'surprise': 0, 'sadness': 0, 'disgust': 0, 'anger': 0, 'anticipation': 1}",Maria worked very hard to grow these vegetables.,She really enjoyed the book.,0
10286,"['none', 'enjoyment', 'appalled']","{'joy': 1, 'trust': 0, 'fear': 0, 'surprise': 1, 'sadness': 0, 'disgust': 1, 'anger': 1, 'anticipation': 0}",Kim moved the cart from the middle of the aisle.,A week later she said the same thing.,0
10287,"['lovely', 'good', 'happy', 'excited', 'none']","{'joy': 2, 'trust': 1, 'fear': 1, 'surprise': 1, 'sadness': 0, 'disgust': 0, 'anger': 0, 'anticipation': 1}",Francine cut her hot dog in half.,I bought a corny little card and some chocolates.,1
10288,"['dumb', 'forgetful', 'none']","{'joy': 0, 'trust': 0, 'fear': 0, 'surprise': 0, 'sadness': 0, 'disgust': 0, 'anger': 1, 'anticipation': 0}",I told him I couldn't take it anymore.,Dan didn't remember to wash them off when he got home.,1
10289,"['calm', 'Cool', 'anticipation', 'affectionate', 'surprise', 'talkative']","{'joy': 1, 'trust': 2, 'fear': 0, 'surprise': 0, 'sadness': 0, 'disgust': 0, 'anger': 0, 'anticipation': 2}","Finally, someone was able to beat Zach.",My brother sent me an email awhile ago.,1
10290,"['superior', 'vindicated', 'clever', 'outmatched', 'outwitted', 'stupid']","{'joy': 1, 'trust': 0, 'fear': 0, 'surprise': 1, 'sadness': 0, 'disgust': 1, 'anger': 0, 'anticipation': 1}","Eventually, she found a second job at a grocery store.",And so he lost the game.,1
10291,"['none', 'excited', 'happy', 'anticipation', 'joy']","{'joy': 1, 'trust': 0, 'fear': 0, 'surprise': 1, 'sadness': 0, 'disgust': 0, 'anger': 0, 'anticipation': 1}",One day Bev hit a rock on the way down.,He learned that they were playing nearby.,1
10292,['none'],"{'joy': 0, 'trust': 0, 'fear': 0, 'surprise': 0, 'sadness': 0, 'disgust': 0, 'anger': 0, 'anticipation': 0}",So it found it's family and they stayed together always!,It was 10 PM on a summer night.,1
10293,"['upset', 'surprised', 'disappointed', 'disgusted', 'enraged']","{'joy': 0, 'trust': 0, 'fear': 1, 'surprise': 1, 'sadness': 1, 'disgust': 0, 'anger': 1, 'anticipation': 0}",Meisha was furious and did not think she could do it.,Her classmates thought she was even prettier with her new glasses!,0
10294,"['dissatisfied', 'tired', 'sad', 'dejected']","{'joy': 0, 'trust': 0, 'fear': 0, 'surprise': 0, 'sadness': 1, 'disgust': 1, 'anger': 1, 'anticipation': 0}",They had just finished and were relaxing at a viewpoint.,He decided to just sleep at work instead.,1
10295,"['pained', 'exhausted', 'worn out', 'none']","{'joy': 0, 'trust': 0, 'fear': 0, 'surprise': 1, 'sadness': 1, 'disgust': 0, 'anger': 0, 'anticipation': 0}",Jasper noticed that after a day of hard work his feet always hurt.,Andy was selected for an interview with the principal for the job.,0
10296,"['loved', 'shock', 'shocked', 'surprised', 'happy', 'very happy', 'thankful']","{'joy': 2, 'trust': 1, 'fear': 0, 'surprise': 2, 'sadness': 0, 'disgust': 0, 'anger': 0, 'anticipation': 1}",I needed to start my homework.,Tom was completely shocked.,1
10297,"['hungry', 'scared', 'worried']","{'joy': 0, 'trust': 0, 'fear': 2, 'surprise': 0, 'sadness': 0, 'disgust': 0, 'anger': 0, 'anticipation': 1}",She was also the youngest.,So she tried to live off of her leftovers but that didn't last long.,1
