,emotion,plutchik,selection0,selection1,label
10010,"['anticipation', 'optimism', 'generous']","{'joy': 2, 'trust': 2, 'fear': 0, 'surprise': 0, 'sadness': 0, 'disgust': 0, 'anger': 0, 'anticipation': 3}",Kate always recycles.,He wanted to share those ideas with the world.,1
10011,['proud'],"{'joy': 3, 'trust': 0, 'fear': 0, 'surprise': 1, 'sadness': 0, 'disgust': 0, 'anger': 0, 'anticipation': 0}","The next day, he built the gathered stones into a wall.",I resealed the bottle after reading for an hour.,0
10012,"['proud', 'lucky', 'pride', 'foolish', 'shocked', 'happiness', 'regret', 'guilty', 'surprised', 'stupid']","{'joy': 1, 'trust': 0, 'fear': 0, 'surprise': 1, 'sadness': 0, 'disgust': 0, 'anger': 0, 'anticipation': 1}",So Ster had to think really hard on how to stay alive.,In Hollywood he got his first job.,1
10013,"['accomplished', 'better']","{'joy': 2, 'trust': 1, 'fear': 0, 'surprise': 2, 'sadness': 0, 'disgust': 0, 'anger': 0, 'anticipation': 1}",He went to Walmart to buy groceries.,The young woman was worried sick about her interview,0
10014,"['lonely', 'unhappy', 'heartbroken', 'insured', 'sad']","{'joy': 0, 'trust': 0, 'fear': 1, 'surprise': 0, 'sadness': 3, 'disgust': 1, 'anger': 1, 'anticipation': 2}",They had just finished and were relaxing at a viewpoint.,She really wanted to see her child.,1
10015,"['determined', 'anticipation']","{'joy': 1, 'trust': 2, 'fear': 0, 'surprise': 0, 'sadness': 0, 'disgust': 0, 'anger': 0, 'anticipation': 2}",The fair was in town and Martha had saved up money to go.,Jasper found a recipe and practiced it many times.,1
10016,"['bored', 'lonely', 'excited', 'hopeful']","{'joy': 1, 'trust': 1, 'fear': 0, 'surprise': 0, 'sadness': 0, 'disgust': 0, 'anger': 0, 'anticipation': 1}",Jimmy wanted to go to the playground.,It was the year coming up to the millennium and Cody was scared.,0
10017,"['defeated', 'frustrated', 'angry']","{'joy': 0, 'trust': 0, 'fear': 1, 'surprise': 1, 'sadness': 1, 'disgust': 1, 'anger': 2, 'anticipation': 0}",She decided to give away what she could before it was ruined.,She was assigned a project for which she lacked time to complete.,0
10018,"['sorry', 'angry', 'disappointment']","{'joy': 0, 'trust': 0, 'fear': 0, 'surprise': 1, 'sadness': 2, 'disgust': 0, 'anger': 1, 'anticipation': 0}","But, I did not have broth in my pantry.","Alex called his wife to pick up Cole, who now had soiled shoes.",0
10019,"['sad', 'hurt', 'surprised', 'irritated', 'pain']","{'joy': 0, 'trust': 0, 'fear': 1, 'surprise': 1, 'sadness': 0, 'disgust': 0, 'anger': 0, 'anticipation': 1}",When I got the shot I screamed.,Ben therefore decided to sneak out to use the bathroom.,0
10020,"['surprise', 'disappointed']","{'joy': 1, 'trust': 1, 'fear': 0, 'surprise': 1, 'sadness': 1, 'disgust': 0, 'anger': 1, 'anticipation': 1}",As the family continued to grow though it stopped fitting on a card.,She was frustrated and wanted to quit.,0
10021,"['curious', 'happy', 'satisfied']","{'joy': 2, 'trust': 2, 'fear': 0, 'surprise': 2, 'sadness': 0, 'disgust': 0, 'anger': 0, 'anticipation': 1}",The next day he got a call.,Tracy had a cousin that was looking for a car.,1
10022,"['hopeful', 'redeemed', 'forgetful', 'disappointed', 'regret', 'sad', 'angry']","{'joy': 0, 'trust': 0, 'fear': 0, 'surprise': 2, 'sadness': 2, 'disgust': 0, 'anger': 1, 'anticipation': 1}",The person sitting next to her on the plane was very funny.,They knew they should have made reservations.,1
10023,"['disappointed', 'bummed', 'sad']","{'joy': 0, 'trust': 0, 'fear': 0, 'surprise': 2, 'sadness': 2, 'disgust': 2, 'anger': 2, 'anticipation': 0}",They wanted Kelly to go to college at home.,She found there were only four posters.,1
10024,['surprised'],"{'joy': 2, 'trust': 0, 'fear': 0, 'surprise': 3, 'sadness': 0, 'disgust': 0, 'anger': 0, 'anticipation': 2}",John was digging in his backyard when he found a huge bone.,He snuck up behind his wife.,0
10025,"['healthy', 'tired']","{'joy': 2, 'trust': 1, 'fear': 0, 'surprise': 0, 'sadness': 0, 'disgust': 0, 'anger': 0, 'anticipation': 1}",He was always so happy just taking a brisk walk around the park.,They got some drinks and found their seats.,0
10026,"['happy', 'content', 'satisfied', 'calm']","{'joy': 2, 'trust': 1, 'fear': 0, 'surprise': 0, 'sadness': 0, 'disgust': 0, 'anger': 0, 'anticipation': 1}",Ed was trying to board a plane.,The man turned on his music.,1
10027,"['excited', 'happy']","{'joy': 3, 'trust': 1, 'fear': 0, 'surprise': 1, 'sadness': 0, 'disgust': 0, 'anger': 0, 'anticipation': 2}",The teacher thanked her for taking the time to ensure his spot.,He bought tickets and a new jersey to wear.,1
10028,"['amused', 'giddy', 'sneaky', 'aggravated', 'angry', 'mad', 'frustrated', 'annoyed']","{'joy': 1, 'trust': 0, 'fear': 0, 'surprise': 1, 'sadness': 0, 'disgust': 0, 'anger': 1, 'anticipation': 2}",He is acting stubborn and will not let me access it.,He began to pour salt on his food and dumped out the whole thing.,1
10029,"['embarrassed', 'nervous']","{'joy': 0, 'trust': 0, 'fear': 3, 'surprise': 1, 'sadness': 1, 'disgust': 0, 'anger': 0, 'anticipation': 1}",David was sure that Julie would think he was a dork.,She starts with putting the dough on the pan.,0
10030,"['needy', 'frustrated', 'desperate']","{'joy': 0, 'trust': 0, 'fear': 1, 'surprise': 0, 'sadness': 3, 'disgust': 1, 'anger': 1, 'anticipation': 1}",Jim really wanted to make his girlfriend happy on Valentine's Day.,Candy begged people to sell her a spare ticket.,1
10031,"['good', 'happy', 'relieved', 'excited', 'pleased']","{'joy': 2, 'trust': 1, 'fear': 0, 'surprise': 1, 'sadness': 0, 'disgust': 0, 'anger': 0, 'anticipation': 3}",Her life as a firefighter was tough.,She went online to make the reservation.,1
10032,"['nervous', 'frightened', 'fear']","{'joy': 0, 'trust': 0, 'fear': 3, 'surprise': 1, 'sadness': 0, 'disgust': 0, 'anger': 0, 'anticipation': 1}",Susie wanted her belly pierced.,Fear engulfed her.,1
10033,"['impressed', 'happy', 'elated']","{'joy': 2, 'trust': 0, 'fear': 0, 'surprise': 1, 'sadness': 0, 'disgust': 0, 'anger': 0, 'anticipation': 0}",There was no mixing and measuring of ingredients.,Terrance is recently divorced.,0
10034,"['steadfast', 'angry', 'confident', 'discouraged', 'nervous', 'irritated', 'vexed', 'shocked', 'upset']","{'joy': 0, 'trust': 0, 'fear': 0, 'surprise': 0, 'sadness': 0, 'disgust': 1, 'anger': 2, 'anticipation': 0}",He told them the next one to open their mouth would deal with him.,"What a relaxing, peaceful afternoon!",0
10035,"['relieved', 'sad', 'happy']","{'joy': 2, 'trust': 1, 'fear': 1, 'surprise': 0, 'sadness': 1, 'disgust': 0, 'anger': 0, 'anticipation': 2}",John was able to pay the rent on time.,Everything in her house had its place.,0
10036,"['athletic', 'enjoyment']","{'joy': 2, 'trust': 1, 'fear': 0, 'surprise': 1, 'sadness': 0, 'disgust': 0, 'anger': 0, 'anticipation': 1}",Vera's therapist said hooking up the dryer would be therapeutic.,They would meet up every Saturday.,1
10037,"['excited', 'happy', 'connected']","{'joy': 3, 'trust': 1, 'fear': 0, 'surprise': 1, 'sadness': 0, 'disgust': 0, 'anger': 0, 'anticipation': 3}","We raced for three hours, but none of us could beat Zach.",His father was taking him to his first Dodger game.,1
10038,"['happy', 'safe', 'proud', 'respect', 'love', 'admiration', 'confident', 'assured', 'pleased', 'elated']","{'joy': 2, 'trust': 1, 'fear': 0, 'surprise': 0, 'sadness': 0, 'disgust': 0, 'anger': 0, 'anticipation': 0}",Trayvon tried to walk away and the security guard shot him.,Alan's father is a police officer.,1
10039,"['ashamed', 'unpleasant', 'shocked', 'uncomfortable', 'embarrassed']","{'joy': 0, 'trust': 0, 'fear': 2, 'surprise': 1, 'sadness': 2, 'disgust': 1, 'anger': 1, 'anticipation': 1}",This news went to Scott's head and he began to brag to people.,Larry was caught cheating.,1
10040,"['worried', 'surprise', 'challenged']","{'joy': 0, 'trust': 1, 'fear': 2, 'surprise': 2, 'sadness': 0, 'disgust': 1, 'anger': 1, 'anticipation': 3}",Jill hopes to return to the mountain again next year.,The police were called to the scene of a domestic robbery.,1
10041,"['proud', 'anxious']","{'joy': 1, 'trust': 1, 'fear': 0, 'surprise': 2, 'sadness': 0, 'disgust': 0, 'anger': 0, 'anticipation': 1}",They told him it was the oldest one they'd ever seen.,She added all she had and hoped for the best.,0
10042,"['happy', 'content', 'joyful']","{'joy': 3, 'trust': 2, 'fear': 0, 'surprise': 1, 'sadness': 0, 'disgust': 0, 'anger': 0, 'anticipation': 1}","The man was trying to get away, but his car was stuck to mine.",Karina loves to play with blocks.,1
10043,"['uncomfortable', 'disappointed', 'concerned', 'bad', 'humiliated']","{'joy': 0, 'trust': 0, 'fear': 1, 'surprise': 1, 'sadness': 2, 'disgust': 2, 'anger': 0, 'anticipation': 1}",Theo's father was in the army.,It was a bit embarrassing.,1
10044,"['frustrated', 'annoyed']","{'joy': 0, 'trust': 0, 'fear': 0, 'surprise': 1, 'sadness': 0, 'disgust': 1, 'anger': 2, 'anticipation': 0}",So then tried a chainsaw and it still wasn't ground level.,Then she thought of a calorie-sensible alternative.,0
10045,"['worrisome', 'sad']","{'joy': 0, 'trust': 0, 'fear': 2, 'surprise': 2, 'sadness': 2, 'disgust': 1, 'anger': 1, 'anticipation': 1}",He tried to think of a way to explain it.,"Her hands were shaking, and she was sweating slightly.",0
10046,"['surprised', 'relieved', 'worried', 'okay', 'happy', 'sympathetic', 'good', 'trust', 'strong', 'ill']","{'joy': 1, 'trust': 1, 'fear': 1, 'surprise': 0, 'sadness': 0, 'disgust': 0, 'anger': 0, 'anticipation': 1}",It was extremely elegant with pearls and emeralds.,Grandpa lifter her up to a big window.,1
10047,"['embarrassed', 'judged', 'awkward']","{'joy': 0, 'trust': 1, 'fear': 0, 'surprise': 0, 'sadness': 1, 'disgust': 0, 'anger': 0, 'anticipation': 1}",Mary was walking on a nature path one afternoon.,He felt awkward that he was the only one eating.,1
10048,"['happy', 'lovely', 'appreciated']","{'joy': 3, 'trust': 1, 'fear': 0, 'surprise': 0, 'sadness': 0, 'disgust': 0, 'anger': 0, 'anticipation': 1}",Bill left and bought his clothes.,Kia's flowers stayed fresh for weeks!,1
10049,"['afraid', 'excited', 'angered', 'hungry', 'scared', 'intimidated']","{'joy': 0, 'trust': 0, 'fear': 2, 'surprise': 1, 'sadness': 0, 'disgust': 0, 'anger': 0, 'anticipation': 1}",A huge dog ran at them in the street.,He watched the birds milling around on the grass.,0
10050,"['disgust', 'trusting', 'disgusting']","{'joy': 0, 'trust': 1, 'fear': 0, 'surprise': 0, 'sadness': 1, 'disgust': 1, 'anger': 0, 'anticipation': 1}",She asked her friend Dawn how she could lose weight.,But Alice opened her cell phone and showed people pictures.,0
10051,"['excited', 'fear', 'determined', 'happy', 'anticipation']","{'joy': 2, 'trust': 2, 'fear': 0, 'surprise': 0, 'sadness': 0, 'disgust': 0, 'anger': 0, 'anticipation': 2}",They were sold out of her favorite cake.,"They both lacked driving experience, but Wanda drove them anyways.",1
10052,"['confused', 'surprised', 'concerned', 'happy']","{'joy': 1, 'trust': 0, 'fear': 0, 'surprise': 1, 'sadness': 1, 'disgust': 0, 'anger': 0, 'anticipation': 1}","When she was moving towards one, another car came through.","When we ate for only 10 minutes, she stopped.",1
10053,"['overjoyed', 'excited', 'relief', 'relieved', 'happy']","{'joy': 3, 'trust': 0, 'fear': 0, 'surprise': 0, 'sadness': 0, 'disgust': 0, 'anger': 0, 'anticipation': 2}","In so doing, she failed to note a rock and twisted her other ankle.",She bought it right away.,1
10054,"['responsible', 'anxious', 'ready', 'encouraged']","{'joy': 0, 'trust': 1, 'fear': 1, 'surprise': 0, 'sadness': 0, 'disgust': 0, 'anger': 0, 'anticipation': 2}",Davis decided that he needed to become more active.,He planned his day carefully.,0
10055,"['satisfied', 'grateful', 'frustrated', 'disillusioned', 'upset']","{'joy': 0, 'trust': 0, 'fear': 0, 'surprise': 1, 'sadness': 1, 'disgust': 1, 'anger': 2, 'anticipation': 0}",Stan couldn't sleep because he was nervous with worry.,Finian never spent his time fundraising ever again.,1
10056,['disappointed'],"{'joy': 0, 'trust': 0, 'fear': 0, 'surprise': 1, 'sadness': 1, 'disgust': 2, 'anger': 2, 'anticipation': 0}",They learned a lot about their history.,Barry decided that he would not take the train to work again.,1
10057,"['furious', 'enraged', 'angry', 'sad', 'upset', 'rejected', 'betrayed']","{'joy': 0, 'trust': 0, 'fear': 0, 'surprise': 0, 'sadness': 2, 'disgust': 1, 'anger': 2, 'anticipation': 0}",The water was freezing cold!,I was so angry that I told her never to call me again.,1
10058,"['excited', 'surprised']","{'joy': 2, 'trust': 0, 'fear': 0, 'surprise': 1, 'sadness': 0, 'disgust': 0, 'anger': 0, 'anticipation': 2}",She could not figure out what it is.,His friend's family ordered two large pizzas.,1
10059,"['accomplished', 'happy', 'excited', 'victorious', 'disappointed', 'sad', 'competitive', 'fun', 'upset']","{'joy': 1, 'trust': 0, 'fear': 0, 'surprise': 1, 'sadness': 1, 'disgust': 0, 'anger': 0, 'anticipation': 1}",The game ended when the first team lose their balance and fell.,She decided to save up.,0
10060,"['authoritative', 'peaceful', 'protective', 'annoyed', 'fearless']","{'joy': 0, 'trust': 0, 'fear': 0, 'surprise': 0, 'sadness': 0, 'disgust': 0, 'anger': 0, 'anticipation': 1}",Tim was charged extra for more.,His mom said he needed to wear them.,1
10061,"['great', 'proud']","{'joy': 3, 'trust': 2, 'fear': 0, 'surprise': 0, 'sadness': 0, 'disgust': 0, 'anger': 0, 'anticipation': 2}",Jenny was given a badge and was very happy.,"Eventually, Joe became a strong man, a father and a loving grandpa.",0
10062,"['unsatisfied', 'ecstatic']","{'joy': 2, 'trust': 2, 'fear': 0, 'surprise': 1, 'sadness': 0, 'disgust': 0, 'anger': 0, 'anticipation': 1}",She went to four different shops.,Lynsey had to take a job at a very bad restaurant.,0
10063,"['happy', 'good', 'smug', 'satisfied', 'powerful', 'helpful']","{'joy': 1, 'trust': 0, 'fear': 0, 'surprise': 0, 'sadness': 0, 'disgust': 0, 'anger': 0, 'anticipation': 0}",They quickly made sure I had enough room.,"By the time we returned home, everyone and the dog was tired.",0
10064,"['fascinated', 'awe', 'exploration', 'interested', 'amazed', 'adventurous']","{'joy': 2, 'trust': 1, 'fear': 0, 'surprise': 2, 'sadness': 0, 'disgust': 0, 'anger': 0, 'anticipation': 1}",Mary and Ted found out they were expecting a baby.,Marissa and Brad visited an old castle.,1
10065,"['worried', 'nervous', 'edgy', 'eager', 'hopeful', 'anxious', 'sad', 'frustrated']","{'joy': 0, 'trust': 0, 'fear': 1, 'surprise': 0, 'sadness': 0, 'disgust': 0, 'anger': 0, 'anticipation': 2}","As weeks passed he grew nervous, knowing it must rain soon.",After a while he noticed a bad smell.,0
10066,"['sad', 'happy', 'secretive', 'ashamed', 'embarrassed']","{'joy': 0, 'trust': 0, 'fear': 0, 'surprise': 1, 'sadness': 1, 'disgust': 1, 'anger': 0, 'anticipation': 0}","Later, I found ground meat in the freezer labeled chocolate.",Billy tries running after his dog.,0
10067,"['pleased', 'happy', 'relaxed', 'content', 'excited']","{'joy': 2, 'trust': 0, 'fear': 0, 'surprise': 1, 'sadness': 0, 'disgust': 0, 'anger': 0, 'anticipation': 0}",Jennifer woke up early one day and noticed cranes out back.,He would call himself Superman from then on.,0
10068,"['relief', 'relieved', 'happy', 'trusting', 'helpful', 'responsible', 'confused']","{'joy': 2, 'trust': 1, 'fear': 0, 'surprise': 1, 'sadness': 0, 'disgust': 0, 'anger': 0, 'anticipation': 1}",He went home but forgot to take the soda out and it exploded all over.,I called the store and someone had turned it in.,1
10069,"['interested', 'excited', 'determined']","{'joy': 2, 'trust': 1, 'fear': 0, 'surprise': 1, 'sadness': 0, 'disgust': 0, 'anger': 0, 'anticipation': 2}",He narrowed it down to two flavors.,She decided to take a snowboarding lesson at the mountain.,1
10070,"['content', 'proud', 'competent', 'delighted']","{'joy': 3, 'trust': 1, 'fear': 0, 'surprise': 0, 'sadness': 0, 'disgust': 0, 'anger': 0, 'anticipation': 0}",When suddenly the flight was canceled due to bad weather.,He was happy that he learned how to cook.,1
10071,"['excited', 'longing', 'frustrated']","{'joy': 1, 'trust': 1, 'fear': 1, 'surprise': 1, 'sadness': 1, 'disgust': 0, 'anger': 1, 'anticipation': 3}",May wanted a home of their own!,My girlfriend said they were beautiful.,0
10072,"['determined', 'tired']","{'joy': 0, 'trust': 1, 'fear': 0, 'surprise': 0, 'sadness': 0, 'disgust': 0, 'anger': 0, 'anticipation': 3}",So she swam across the whole pool and across the deep end.,So she started by running up and down a set of stairs by her school.,1
10073,"['glad', 'proud', 'content', 'happy', 'grateful', 'cheerful']","{'joy': 3, 'trust': 0, 'fear': 0, 'surprise': 0, 'sadness': 0, 'disgust': 0, 'anger': 0, 'anticipation': 0}",My dad really enjoys going fishing.,My daughter was very happy.,1
10074,"['glad', 'satisfied']","{'joy': 1, 'trust': 0, 'fear': 0, 'surprise': 1, 'sadness': 0, 'disgust': 0, 'anger': 0, 'anticipation': 1}","They got their doughnuts and ate, they were amazing Jasmine thought.",He decided to buy a scratch off lottery ticket.,0
10075,"['longing', 'anxious', 'positive']","{'joy': 1, 'trust': 1, 'fear': 0, 'surprise': 0, 'sadness': 0, 'disgust': 0, 'anger': 0, 'anticipation': 2}",Alex had wanted a pet dog for her whole life.,We hemmed and hawed about staying or leaving.,0
10076,"['focused', 'determined', 'accomplished']","{'joy': 1, 'trust': 1, 'fear': 0, 'surprise': 0, 'sadness': 0, 'disgust': 0, 'anger': 0, 'anticipation': 2}",She made the bread according to an online receipe.,A person who was close to her helped her get up.,0
10077,"['guilty', 'indifferent', 'unimpressed', 'bored']","{'joy': 0, 'trust': 0, 'fear': 0, 'surprise': 0, 'sadness': 0, 'disgust': 1, 'anger': 0, 'anticipation': 0}","Alas, it broke within minutes.",However to my surprise when I got it I never used it.,1
